Date,State,Cases
25-Jan/2020,Johor,1
28-Jan/2020,Johor,2
30-Jan/2020,Johor,3
3-Feb/2020,Johor,3
5-Feb/2020,Johor,3
6-Feb/2020,Johor,4
7-Feb/2020,Johor,4
8-Feb/2020,Johor,4
9-Feb/2020,Johor,4
13-Feb/2020,Johor,4
14-Feb/2020,Johor,4
15-Feb/2020,Johor,4
27-Feb/2020,Johor,4
28-Feb/2020,Johor,4
1-Mar/2020,Johor,4
3-Mar/2020,Johor,4
13-Mar/2020,Johor,20
14-Mar/2020,Johor,22
16-Mar/2020,Johor,52
17-Mar/2020,Johor,77
18-Mar/2020,Johor,88
19-Mar/2020,Johor,101
20-Mar/2020,Johor,114
21-Mar/2020,Johor,129
22-Mar/2020,Johor,145
23-Mar/2020,Johor,158
24-Mar/2020,Johor,162
25-Mar/2020,Johor,196
26-Mar/2020,Johor,239
27-Mar/2020,Johor,259
28-Mar/2020,Johor,285
29-Mar/2020,Johor,309
30-Mar/2020,Johor,333
31-Mar/2020,Johor,349
1-Apr/2020,Johor,368
2-Apr/2020,Johor,395
3-Apr/2020,Johor,416
4-Apr/2020,Johor,422
5-Apr/2020,Johor,438
6-Apr/2020,Johor,468
7-Apr/2020,Johor,478
8-Apr/2020,Johor,496
9-Apr/2020,Johor,503
10-Apr/2020,Johor,523
11-Apr/2020,Johor,544
12-Apr/2020,Johor,558
13-Apr/2020,Johor,579
14-Apr/2020,Johor,587
15-Apr/2020,Johor,601
16-Apr/2020,Johor,614
17-Apr/2020,Johor,623
18-Apr/2020,Johor,639
19-Apr/2020,Johor,642
20-Apr/2020,Johor,644
21-Apr/2020,Johor,645
22-Apr/2020,Johor,648
23-Apr/2020,Johor,651
24-Apr/2020,Johor,655
25-Apr/2020,Johor,655
26-Apr/2020,Johor,659
27-Apr/2020,Johor,659
28-Apr/2020,Johor,660
29-Apr/2020,Johor,660
30-Apr/2020,Johor,663
1-May/2020,Johor,666
2-May/2020,Johor,667
3-May/2020,Johor,667
4-May/2020,Johor,667
5-May/2020,Johor,667
6-May/2020,Johor,667
7-May/2020,Johor,667
8-May/2020,Johor,667
9-May/2020,Johor,667
10-May/2020,Johor,667
11-May/2020,Johor,667
12-May/2020,Johor,667
13-May/2020,Johor,667
14-May/2020,Johor,668
15-May/2020,Johor,668
16-May/2020,Johor,668
17-May/2020,Johor,668
18-May/2020,Johor,668
19-May/2020,Johor,669
20-May/2020,Johor,669
21-May/2020,Johor,669
22-May/2020,Johor,669
23-May/2020,Johor,670
24-May/2020,Johor,671
25-May/2020,Johor,671
26-May/2020,Johor,671
27-May/2020,Johor,671
28-May/2020,Johor,671
29-May/2020,Johor,674
30-May/2020,Johor,675
31-May/2020,Johor,675
1-Jun/2020,Johor,675
2-Jun/2020,Johor,676
3-Jun/2020,Johor,676
4-Jun/2020,Johor,676
5-Jun/2020,Johor,676
6-Jun/2020,Johor,676
7-Jun/2020,Johor,676
8-Jun/2020,Johor,676
9-Jun/2020,Johor,676
10-Jun/2020,Johor,677
11-Jun/2020,Johor,677
12-Jun/2020,Johor,678
13-Jun/2020,Johor,680
14-Jun/2020,Johor,680
15-Jun/2020,Johor,683
16-Jun/2020,Johor,684
17-Jun/2020,Johor,684
18-Jun/2020,Johor,686
19-Jun/2020,Johor,686
20-Jun/2020,Johor,686
21-Jun/2020,Johor,687
22-Jun/2020,Johor,688
23-Jun/2020,Johor,688
24-Jun/2020,Johor,688
25-Jun/2020,Johor,689
26-Jun/2020,Johor,691
27-Jun/2020,Johor,691
28-Jun/2020,Johor,691
29-Jun/2020,Johor,691
30-Jun/2020,Johor,691
1-Jul/2020,Johor,691
2-Jul/2020,Johor,692
3-Jul/2020,Johor,692
4-Jul/2020,Johor,692
5-Jul/2020,Johor,692
6-Jul/2020,Johor,693
7-Jul/2020,Johor,694
8-Jul/2020,Johor,694
9-Jul/2020,Johor,696
10-Jul/2020,Johor,697
11-Jul/2020,Johor,699
12-Jul/2020,Johor,699
13-Jul/2020,Johor,699
14-Jul/2020,Johor,701
15-Jul/2020,Johor,701
16-Jul/2020,Johor,701
17-Jul/2020,Johor,701
18-Jul/2020,Johor,701
19-Jul/2020,Johor,702
20-Jul/2020,Johor,716
21-Jul/2020,Johor,716
22-Jul/2020,Johor,717
23-Jul/2020,Johor,718
24-Jul/2020,Johor,720
25-Jul/2020,Johor,730
26-Jul/2020,Johor,737
27-Jul/2020,Johor,737
28-Jul/2020,Johor,737
29-Jul/2020,Johor,738
30-Jul/2020,Johor,739
31-Jul/2020,Johor,742
1-Aug/2020,Johor,742
2-Aug/2020,Johor,742
3-Aug/2020,Johor,742
4-Aug/2020,Johor,742
5-Aug/2020,Johor,743
6-Aug/2020,Johor,743
7-Aug/2020,Johor,744
8-Aug/2020,Johor,744
9-Aug/2020,Johor,744
10-Aug/2020,Johor,746
11-Aug/2020,Johor,747
12-Aug/2020,Johor,749
13-Aug/2020,Johor,749
14-Aug/2020,Johor,749
15-Aug/2020,Johor,750
16-Aug/2020,Johor,750
17-Aug/2020,Johor,750
18-Aug/2020,Johor,750
19-Aug/2020,Johor,751
20-Aug/2020,Johor,751
21-Aug/2020,Johor,751
22-Aug/2020,Johor,751
23-Aug/2020,Johor,751
24-Aug/2020,Johor,751
25-Aug/2020,Johor,751
26-Aug/2020,Johor,751
27-Aug/2020,Johor,751
28-Aug/2020,Johor,751
29-Aug/2020,Johor,751
30-Aug/2020,Johor,751
31-Aug/2020,Johor,751
1-Sep/2020,Johor,751
2-Sep/2020,Johor,751
3-Sep/2020,Johor,752
4-Sep/2020,Johor,752
5-Sep/2020,Johor,752
6-Sep/2020,Johor,752
7-Sep/2020,Johor,752
8-Sep/2020,Johor,752
9-Sep/2020,Johor,752
10-Sep/2020,Johor,752
11-Sep/2020,Johor,752
12-Sep/2020,Johor,752
13-Sep/2020,Johor,752
14-Sep/2020,Johor,752
15-Sep/2020,Johor,752
16-Sep/2020,Johor,752
17-Sep/2020,Johor,752
18-Sep/2020,Johor,752
19-Sep/2020,Johor,752
20-Sep/2020,Johor,752
21-Sep/2020,Johor,752
22-Sep/2020,Johor,752
23-Sep/2020,Johor,752
24-Sep/2020,Johor,753
25-Sep/2020,Johor,754
26-Sep/2020,Johor,755
27-Sep/2020,Johor,757
28-Sep/2020,Johor,757
29-Sep/2020,Johor,759
30-Sep/2020,Johor,767
1-Oct/2020,Johor,772
2-Oct/2020,Johor,773
3-Oct/2020,Johor,777
4-Oct/2020,Johor,785
5-Oct/2020,Johor,787
6-Oct/2020,Johor,793
7-Oct/2020,Johor,799
8-Oct/2020,Johor,804
9-Oct/2020,Johor,809
10-Oct/2020,Johor,811
11-Oct/2020,Johor,814
12-Oct/2020,Johor,816
13-Oct/2020,Johor,826
14-Oct/2020,Johor,829
15-Oct/2020,Johor,829
16-Oct/2020,Johor,834
17-Oct/2020,Johor,836
18-Oct/2020,Johor,837
19-Oct/2020,Johor,839
20-Oct/2020,Johor,840
21-Oct/2020,Johor,840
22-Oct/2020,Johor,841
23-Oct/2020,Johor,845
24-Oct/2020,Johor,852
25-Oct/2020,Johor,867
26-Oct/2020,Johor,871
27-Oct/2020,Johor,879
28-Oct/2020,Johor,887
29-Oct/2020,Johor,897
30-Oct/2020,Johor,906
31-Oct/2020,Johor,906
1-Nov/2020,Johor,907
2-Nov/2020,Johor,916
3-Nov/2020,Johor,917
4-Nov/2020,Johor,919
5-Nov/2020,Johor,921
6-Nov/2020,Johor,925
7-Nov/2020,Johor,930
8-Nov/2020,Johor,931
9-Nov/2020,Johor,941
10-Nov/2020,Johor,949
11-Nov/2020,Johor,959
12-Nov/2020,Johor,967
13-Nov/2020,Johor,970
14-Nov/2020,Johor,985
15-Nov/2020,Johor,994
16-Nov/2020,Johor,1002
17-Nov/2020,Johor,1016
18-Nov/2020,Johor,1019
19-Nov/2020,Johor,1034
20-Nov/2020,Johor,1043
21-Nov/2020,Johor,1076
22-Nov/2020,Johor,1085
23-Nov/2020,Johor,1100
24-Nov/2020,Johor,1119
25-Nov/2020,Johor,1149
26-Nov/2020,Johor,1209
27-Nov/2020,Johor,1242
28-Nov/2020,Johor,1288
29-Nov/2020,Johor,1325
30-Nov/2020,Johor,1379
25-Jan/2020,Kedah,0
28-Jan/2020,Kedah,1
30-Jan/2020,Kedah,1
3-Feb/2020,Kedah,1
5-Feb/2020,Kedah,2
6-Feb/2020,Kedah,2
7-Feb/2020,Kedah,2
8-Feb/2020,Kedah,2
9-Feb/2020,Kedah,2
13-Feb/2020,Kedah,2
14-Feb/2020,Kedah,4
15-Feb/2020,Kedah,4
27-Feb/2020,Kedah,4
28-Feb/2020,Kedah,4
1-Mar/2020,Kedah,4
3-Mar/2020,Kedah,4
13-Mar/2020,Kedah,5
14-Mar/2020,Kedah,5
16-Mar/2020,Kedah,319
17-Mar/2020,Kedah,31
18-Mar/2020,Kedah,36
19-Mar/2020,Kedah,40
20-Mar/2020,Kedah,41
21-Mar/2020,Kedah,47
22-Mar/2020,Kedah,52
23-Mar/2020,Kedah,59
24-Mar/2020,Kedah,64
25-Mar/2020,Kedah,69
26-Mar/2020,Kedah,72
27-Mar/2020,Kedah,73
28-Mar/2020,Kedah,74
29-Mar/2020,Kedah,75
30-Mar/2020,Kedah,77
31-Mar/2020,Kedah,77
1-Apr/2020,Kedah,79
2-Apr/2020,Kedah,80
3-Apr/2020,Kedah,81
4-Apr/2020,Kedah,81
5-Apr/2020,Kedah,82
6-Apr/2020,Kedah,85
7-Apr/2020,Kedah,90
8-Apr/2020,Kedah,91
9-Apr/2020,Kedah,93
10-Apr/2020,Kedah,93
11-Apr/2020,Kedah,93
12-Apr/2020,Kedah,93
13-Apr/2020,Kedah,93
14-Apr/2020,Kedah,93
15-Apr/2020,Kedah,94
16-Apr/2020,Kedah,94
17-Apr/2020,Kedah,94
18-Apr/2020,Kedah,94
19-Apr/2020,Kedah,94
20-Apr/2020,Kedah,94
21-Apr/2020,Kedah,94
22-Apr/2020,Kedah,95
23-Apr/2020,Kedah,95
24-Apr/2020,Kedah,95
25-Apr/2020,Kedah,95
26-Apr/2020,Kedah,95
27-Apr/2020,Kedah,95
28-Apr/2020,Kedah,95
29-Apr/2020,Kedah,95
30-Apr/2020,Kedah,95
1-May/2020,Kedah,95
2-May/2020,Kedah,95
3-May/2020,Kedah,95
4-May/2020,Kedah,95
5-May/2020,Kedah,95
6-May/2020,Kedah,95
7-May/2020,Kedah,95
8-May/2020,Kedah,95
9-May/2020,Kedah,95
10-May/2020,Kedah,95
11-May/2020,Kedah,95
12-May/2020,Kedah,95
13-May/2020,Kedah,95
14-May/2020,Kedah,95
15-May/2020,Kedah,95
16-May/2020,Kedah,95
17-May/2020,Kedah,95
18-May/2020,Kedah,95
19-May/2020,Kedah,95
20-May/2020,Kedah,96
21-May/2020,Kedah,96
22-May/2020,Kedah,96
23-May/2020,Kedah,96
24-May/2020,Kedah,96
25-May/2020,Kedah,96
26-May/2020,Kedah,96
27-May/2020,Kedah,96
28-May/2020,Kedah,96
29-May/2020,Kedah,96
30-May/2020,Kedah,96
31-May/2020,Kedah,96
1-Jun/2020,Kedah,96
2-Jun/2020,Kedah,96
3-Jun/2020,Kedah,96
4-Jun/2020,Kedah,96
5-Jun/2020,Kedah,96
6-Jun/2020,Kedah,96
7-Jun/2020,Kedah,96
8-Jun/2020,Kedah,96
9-Jun/2020,Kedah,96
10-Jun/2020,Kedah,96
11-Jun/2020,Kedah,96
12-Jun/2020,Kedah,96
13-Jun/2020,Kedah,96
14-Jun/2020,Kedah,96
15-Jun/2020,Kedah,96
16-Jun/2020,Kedah,96
17-Jun/2020,Kedah,96
18-Jun/2020,Kedah,96
19-Jun/2020,Kedah,96
20-Jun/2020,Kedah,96
21-Jun/2020,Kedah,96
22-Jun/2020,Kedah,96
23-Jun/2020,Kedah,96
24-Jun/2020,Kedah,96
25-Jun/2020,Kedah,96
26-Jun/2020,Kedah,97
27-Jun/2020,Kedah,97
28-Jun/2020,Kedah,97
29-Jun/2020,Kedah,97
30-Jun/2020,Kedah,97
1-Jul/2020,Kedah,97
2-Jul/2020,Kedah,97
3-Jul/2020,Kedah,97
4-Jul/2020,Kedah,97
5-Jul/2020,Kedah,97
6-Jul/2020,Kedah,97
7-Jul/2020,Kedah,97
8-Jul/2020,Kedah,97
9-Jul/2020,Kedah,97
10-Jul/2020,Kedah,98
11-Jul/2020,Kedah,98
12-Jul/2020,Kedah,98
13-Jul/2020,Kedah,99
14-Jul/2020,Kedah,99
15-Jul/2020,Kedah,99
16-Jul/2020,Kedah,99
17-Jul/2020,Kedah,99
18-Jul/2020,Kedah,99
19-Jul/2020,Kedah,99
20-Jul/2020,Kedah,100
21-Jul/2020,Kedah,100
22-Jul/2020,Kedah,100
23-Jul/2020,Kedah,100
24-Jul/2020,Kedah,100
25-Jul/2020,Kedah,100
26-Jul/2020,Kedah,100
27-Jul/2020,Kedah,100
28-Jul/2020,Kedah,106
29-Jul/2020,Kedah,106
30-Jul/2020,Kedah,107
31-Jul/2020,Kedah,109
1-Aug/2020,Kedah,110
2-Aug/2020,Kedah,121
3-Aug/2020,Kedah,122
4-Aug/2020,Kedah,122
5-Aug/2020,Kedah,125
6-Aug/2020,Kedah,131
7-Aug/2020,Kedah,132
8-Aug/2020,Kedah,132
9-Aug/2020,Kedah,132
10-Aug/2020,Kedah,132
11-Aug/2020,Kedah,132
12-Aug/2020,Kedah,134
13-Aug/2020,Kedah,143
14-Aug/2020,Kedah,155
15-Aug/2020,Kedah,169
16-Aug/2020,Kedah,174
17-Aug/2020,Kedah,180
18-Aug/2020,Kedah,183
19-Aug/2020,Kedah,190
20-Aug/2020,Kedah,190
21-Aug/2020,Kedah,193
22-Aug/2020,Kedah,198
23-Aug/2020,Kedah,200
24-Aug/2020,Kedah,200
25-Aug/2020,Kedah,207
26-Aug/2020,Kedah,212
27-Aug/2020,Kedah,212
28-Aug/2020,Kedah,213
29-Aug/2020,Kedah,213
30-Aug/2020,Kedah,214
31-Aug/2020,Kedah,216
1-Sep/2020,Kedah,218
2-Sep/2020,Kedah,218
3-Sep/2020,Kedah,222
4-Sep/2020,Kedah,223
5-Sep/2020,Kedah,224
6-Sep/2020,Kedah,224
7-Sep/2020,Kedah,228
8-Sep/2020,Kedah,250
9-Sep/2020,Kedah,266
10-Sep/2020,Kedah,270
11-Sep/2020,Kedah,284
12-Sep/2020,Kedah,289
13-Sep/2020,Kedah,303
14-Sep/2020,Kedah,304
15-Sep/2020,Kedah,304
16-Sep/2020,Kedah,305
17-Sep/2020,Kedah,312
18-Sep/2020,Kedah,312
19-Sep/2020,Kedah,321
20-Sep/2020,Kedah,324
21-Sep/2020,Kedah,325
22-Sep/2020,Kedah,335
23-Sep/2020,Kedah,340
24-Sep/2020,Kedah,344
25-Sep/2020,Kedah,352
26-Sep/2020,Kedah,352
27-Sep/2020,Kedah,352
28-Sep/2020,Kedah,353
29-Sep/2020,Kedah,354
30-Sep/2020,Kedah,367
1-Oct/2020,Kedah,465
2-Oct/2020,Kedah,594
3-Oct/2020,Kedah,696
4-Oct/2020,Kedah,809
5-Oct/2020,Kedah,1050
6-Oct/2020,Kedah,1447
7-Oct/2020,Kedah,1600
8-Oct/2020,Kedah,1616
9-Oct/2020,Kedah,1626
10-Oct/2020,Kedah,1653
11-Oct/2020,Kedah,1669
12-Oct/2020,Kedah,1679
13-Oct/2020,Kedah,1739
14-Oct/2020,Kedah,1852
15-Oct/2020,Kedah,1883
16-Oct/2020,Kedah,1890
17-Oct/2020,Kedah,1928
18-Oct/2020,Kedah,1937
19-Oct/2020,Kedah,1940
20-Oct/2020,Kedah,1957
21-Oct/2020,Kedah,1964
22-Oct/2020,Kedah,1967
23-Oct/2020,Kedah,1968
24-Oct/2020,Kedah,2044
25-Oct/2020,Kedah,2045
26-Oct/2020,Kedah,2048
27-Oct/2020,Kedah,2052
28-Oct/2020,Kedah,2080
29-Oct/2020,Kedah,2117
30-Oct/2020,Kedah,2122
31-Oct/2020,Kedah,2124
1-Nov/2020,Kedah,2125
2-Nov/2020,Kedah,2128
3-Nov/2020,Kedah,2140
4-Nov/2020,Kedah,2165
5-Nov/2020,Kedah,2172
6-Nov/2020,Kedah,2191
7-Nov/2020,Kedah,2206
8-Nov/2020,Kedah,2209
9-Nov/2020,Kedah,2217
10-Nov/2020,Kedah,2220
11-Nov/2020,Kedah,2237
12-Nov/2020,Kedah,2240
13-Nov/2020,Kedah,2245
14-Nov/2020,Kedah,2255
15-Nov/2020,Kedah,2263
16-Nov/2020,Kedah,2273
17-Nov/2020,Kedah,2281
18-Nov/2020,Kedah,2292
19-Nov/2020,Kedah,2299
20-Nov/2020,Kedah,2318
21-Nov/2020,Kedah,2324
22-Nov/2020,Kedah,2340
23-Nov/2020,Kedah,2376
24-Nov/2020,Kedah,2390
25-Nov/2020,Kedah,2414
26-Nov/2020,Kedah,2438
27-Nov/2020,Kedah,2463
28-Nov/2020,Kedah,2480
29-Nov/2020,Kedah,2532
30-Nov/2020,Kedah,2563
25-Jan/2020,Kelantan,0
28-Jan/2020,Kelantan,0
30-Jan/2020,Kelantan,0
3-Feb/2020,Kelantan,0
5-Feb/2020,Kelantan,0
6-Feb/2020,Kelantan,0
7-Feb/2020,Kelantan,0
8-Feb/2020,Kelantan,0
9-Feb/2020,Kelantan,0
13-Feb/2020,Kelantan,0
14-Feb/2020,Kelantan,0
15-Feb/2020,Kelantan,0
27-Feb/2020,Kelantan,0
28-Feb/2020,Kelantan,0
1-Mar/2020,Kelantan,0
3-Mar/2020,Kelantan,0
13-Mar/2020,Kelantan,3
14-Mar/2020,Kelantan,3
16-Mar/2020,Kelantan,18
17-Mar/2020,Kelantan,25
18-Mar/2020,Kelantan,30
19-Mar/2020,Kelantan,44
20-Mar/2020,Kelantan,51
21-Mar/2020,Kelantan,61
22-Mar/2020,Kelantan,63
23-Mar/2020,Kelantan,71
24-Mar/2020,Kelantan,78
25-Mar/2020,Kelantan,84
26-Mar/2020,Kelantan,94
27-Mar/2020,Kelantan,98
28-Mar/2020,Kelantan,108
29-Mar/2020,Kelantan,123
30-Mar/2020,Kelantan,127
31-Mar/2020,Kelantan,131
1-Apr/2020,Kelantan,134
2-Apr/2020,Kelantan,137
3-Apr/2020,Kelantan,137
4-Apr/2020,Kelantan,139
5-Apr/2020,Kelantan,141
6-Apr/2020,Kelantan,142
7-Apr/2020,Kelantan,147
8-Apr/2020,Kelantan,147
9-Apr/2020,Kelantan,148
10-Apr/2020,Kelantan,149
11-Apr/2020,Kelantan,151
12-Apr/2020,Kelantan,152
13-Apr/2020,Kelantan,154
14-Apr/2020,Kelantan,154
15-Apr/2020,Kelantan,154
16-Apr/2020,Kelantan,155
17-Apr/2020,Kelantan,155
18-Apr/2020,Kelantan,155
19-Apr/2020,Kelantan,155
20-Apr/2020,Kelantan,155
21-Apr/2020,Kelantan,155
22-Apr/2020,Kelantan,155
23-Apr/2020,Kelantan,155
24-Apr/2020,Kelantan,155
25-Apr/2020,Kelantan,155
26-Apr/2020,Kelantan,155
27-Apr/2020,Kelantan,155
28-Apr/2020,Kelantan,155
29-Apr/2020,Kelantan,155
30-Apr/2020,Kelantan,155
1-May/2020,Kelantan,155
2-May/2020,Kelantan,155
3-May/2020,Kelantan,155
4-May/2020,Kelantan,155
5-May/2020,Kelantan,155
6-May/2020,Kelantan,155
7-May/2020,Kelantan,155
8-May/2020,Kelantan,155
9-May/2020,Kelantan,155
10-May/2020,Kelantan,155
11-May/2020,Kelantan,155
12-May/2020,Kelantan,155
13-May/2020,Kelantan,155
14-May/2020,Kelantan,155
15-May/2020,Kelantan,155
16-May/2020,Kelantan,155
17-May/2020,Kelantan,155
18-May/2020,Kelantan,155
19-May/2020,Kelantan,155
20-May/2020,Kelantan,156
21-May/2020,Kelantan,156
22-May/2020,Kelantan,156
23-May/2020,Kelantan,156
24-May/2020,Kelantan,156
25-May/2020,Kelantan,156
26-May/2020,Kelantan,156
27-May/2020,Kelantan,156
28-May/2020,Kelantan,156
29-May/2020,Kelantan,156
30-May/2020,Kelantan,156
31-May/2020,Kelantan,156
1-Jun/2020,Kelantan,156
2-Jun/2020,Kelantan,156
3-Jun/2020,Kelantan,156
4-Jun/2020,Kelantan,156
5-Jun/2020,Kelantan,156
6-Jun/2020,Kelantan,156
7-Jun/2020,Kelantan,156
8-Jun/2020,Kelantan,156
9-Jun/2020,Kelantan,156
10-Jun/2020,Kelantan,156
11-Jun/2020,Kelantan,156
12-Jun/2020,Kelantan,156
13-Jun/2020,Kelantan,156
14-Jun/2020,Kelantan,156
15-Jun/2020,Kelantan,156
16-Jun/2020,Kelantan,156
17-Jun/2020,Kelantan,156
18-Jun/2020,Kelantan,156
19-Jun/2020,Kelantan,156
20-Jun/2020,Kelantan,156
21-Jun/2020,Kelantan,156
22-Jun/2020,Kelantan,156
23-Jun/2020,Kelantan,156
24-Jun/2020,Kelantan,156
25-Jun/2020,Kelantan,157
26-Jun/2020,Kelantan,157
27-Jun/2020,Kelantan,157
28-Jun/2020,Kelantan,157
29-Jun/2020,Kelantan,157
30-Jun/2020,Kelantan,157
1-Jul/2020,Kelantan,157
2-Jul/2020,Kelantan,157
3-Jul/2020,Kelantan,157
4-Jul/2020,Kelantan,157
5-Jul/2020,Kelantan,157
6-Jul/2020,Kelantan,157
7-Jul/2020,Kelantan,157
8-Jul/2020,Kelantan,157
9-Jul/2020,Kelantan,157
10-Jul/2020,Kelantan,157
11-Jul/2020,Kelantan,157
12-Jul/2020,Kelantan,157
13-Jul/2020,Kelantan,157
14-Jul/2020,Kelantan,157
15-Jul/2020,Kelantan,157
16-Jul/2020,Kelantan,157
17-Jul/2020,Kelantan,157
18-Jul/2020,Kelantan,158
19-Jul/2020,Kelantan,158
20-Jul/2020,Kelantan,158
21-Jul/2020,Kelantan,158
22-Jul/2020,Kelantan,158
23-Jul/2020,Kelantan,159
24-Jul/2020,Kelantan,159
25-Jul/2020,Kelantan,159
26-Jul/2020,Kelantan,160
27-Jul/2020,Kelantan,160
28-Jul/2020,Kelantan,160
29-Jul/2020,Kelantan,160
30-Jul/2020,Kelantan,160
31-Jul/2020,Kelantan,160
1-Aug/2020,Kelantan,160
2-Aug/2020,Kelantan,160
3-Aug/2020,Kelantan,160
4-Aug/2020,Kelantan,160
5-Aug/2020,Kelantan,160
6-Aug/2020,Kelantan,160
7-Aug/2020,Kelantan,160
8-Aug/2020,Kelantan,160
9-Aug/2020,Kelantan,160
10-Aug/2020,Kelantan,160
11-Aug/2020,Kelantan,160
12-Aug/2020,Kelantan,160
13-Aug/2020,Kelantan,160
14-Aug/2020,Kelantan,160
15-Aug/2020,Kelantan,160
16-Aug/2020,Kelantan,160
17-Aug/2020,Kelantan,160
18-Aug/2020,Kelantan,160
19-Aug/2020,Kelantan,160
20-Aug/2020,Kelantan,160
21-Aug/2020,Kelantan,160
22-Aug/2020,Kelantan,160
23-Aug/2020,Kelantan,160
24-Aug/2020,Kelantan,160
25-Aug/2020,Kelantan,160
26-Aug/2020,Kelantan,160
27-Aug/2020,Kelantan,160
28-Aug/2020,Kelantan,160
29-Aug/2020,Kelantan,160
30-Aug/2020,Kelantan,160
31-Aug/2020,Kelantan,160
1-Sep/2020,Kelantan,160
2-Sep/2020,Kelantan,160
3-Sep/2020,Kelantan,160
4-Sep/2020,Kelantan,160
5-Sep/2020,Kelantan,160
6-Sep/2020,Kelantan,160
7-Sep/2020,Kelantan,160
8-Sep/2020,Kelantan,160
9-Sep/2020,Kelantan,160
10-Sep/2020,Kelantan,160
11-Sep/2020,Kelantan,160
12-Sep/2020,Kelantan,160
13-Sep/2020,Kelantan,160
14-Sep/2020,Kelantan,160
15-Sep/2020,Kelantan,160
16-Sep/2020,Kelantan,160
17-Sep/2020,Kelantan,160
18-Sep/2020,Kelantan,160
19-Sep/2020,Kelantan,160
20-Sep/2020,Kelantan,160
21-Sep/2020,Kelantan,160
22-Sep/2020,Kelantan,160
23-Sep/2020,Kelantan,161
24-Sep/2020,Kelantan,161
25-Sep/2020,Kelantan,161
26-Sep/2020,Kelantan,161
27-Sep/2020,Kelantan,161
28-Sep/2020,Kelantan,161
29-Sep/2020,Kelantan,162
30-Sep/2020,Kelantan,164
1-Oct/2020,Kelantan,164
2-Oct/2020,Kelantan,166
3-Oct/2020,Kelantan,168
4-Oct/2020,Kelantan,169
5-Oct/2020,Kelantan,170
6-Oct/2020,Kelantan,170
7-Oct/2020,Kelantan,171
8-Oct/2020,Kelantan,171
9-Oct/2020,Kelantan,171
10-Oct/2020,Kelantan,171
11-Oct/2020,Kelantan,171
12-Oct/2020,Kelantan,171
13-Oct/2020,Kelantan,171
14-Oct/2020,Kelantan,171
15-Oct/2020,Kelantan,173
16-Oct/2020,Kelantan,173
17-Oct/2020,Kelantan,173
18-Oct/2020,Kelantan,173
19-Oct/2020,Kelantan,173
20-Oct/2020,Kelantan,174
21-Oct/2020,Kelantan,175
22-Oct/2020,Kelantan,178
23-Oct/2020,Kelantan,178
24-Oct/2020,Kelantan,178
25-Oct/2020,Kelantan,179
26-Oct/2020,Kelantan,179
27-Oct/2020,Kelantan,179
28-Oct/2020,Kelantan,179
29-Oct/2020,Kelantan,179
30-Oct/2020,Kelantan,179
31-Oct/2020,Kelantan,180
1-Nov/2020,Kelantan,180
2-Nov/2020,Kelantan,182
3-Nov/2020,Kelantan,182
4-Nov/2020,Kelantan,184
5-Nov/2020,Kelantan,184
6-Nov/2020,Kelantan,184
7-Nov/2020,Kelantan,184
8-Nov/2020,Kelantan,186
9-Nov/2020,Kelantan,188
10-Nov/2020,Kelantan,197
11-Nov/2020,Kelantan,198
12-Nov/2020,Kelantan,200
13-Nov/2020,Kelantan,205
14-Nov/2020,Kelantan,210
15-Nov/2020,Kelantan,211
16-Nov/2020,Kelantan,218
17-Nov/2020,Kelantan,237
18-Nov/2020,Kelantan,240
19-Nov/2020,Kelantan,257
20-Nov/2020,Kelantan,264
21-Nov/2020,Kelantan,271
22-Nov/2020,Kelantan,279
23-Nov/2020,Kelantan,288
24-Nov/2020,Kelantan,294
25-Nov/2020,Kelantan,302
26-Nov/2020,Kelantan,330
27-Nov/2020,Kelantan,335
28-Nov/2020,Kelantan,353
29-Nov/2020,Kelantan,359
30-Nov/2020,Kelantan,360
25-Jan/2020,Malacca,0
28-Jan/2020,Malacca,0
30-Jan/2020,Malacca,0
3-Feb/2020,Malacca,0
5-Feb/2020,Malacca,0
6-Feb/2020,Malacca,0
7-Feb/2020,Malacca,0
8-Feb/2020,Malacca,0
9-Feb/2020,Malacca,0
13-Feb/2020,Malacca,0
14-Feb/2020,Malacca,0
15-Feb/2020,Malacca,0
27-Feb/2020,Malacca,0
28-Feb/2020,Malacca,0
1-Mar/2020,Malacca,0
3-Mar/2020,Malacca,0
13-Mar/2020,Malacca,1
14-Mar/2020,Malacca,6
16-Mar/2020,Malacca,14
17-Mar/2020,Malacca,17
18-Mar/2020,Malacca,18
19-Mar/2020,Malacca,20
20-Mar/2020,Malacca,22
21-Mar/2020,Malacca,22
22-Mar/2020,Malacca,23
23-Mar/2020,Malacca,25
24-Mar/2020,Malacca,31
25-Mar/2020,Malacca,33
26-Mar/2020,Malacca,33
27-Mar/2020,Malacca,33
28-Mar/2020,Malacca,42
29-Mar/2020,Malacca,43
30-Mar/2020,Malacca,50
31-Mar/2020,Malacca,52
1-Apr/2020,Malacca,63
2-Apr/2020,Malacca,70
3-Apr/2020,Malacca,73
4-Apr/2020,Malacca,75
5-Apr/2020,Malacca,89
6-Apr/2020,Malacca,99
7-Apr/2020,Malacca,103
8-Apr/2020,Malacca,116
9-Apr/2020,Malacca,119
10-Apr/2020,Malacca,133
11-Apr/2020,Malacca,141
12-Apr/2020,Malacca,144
13-Apr/2020,Malacca,144
